#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -0.48     0.04343        2.15      0.3311     0.03311
      0.5563     -0.7986     0.04343         3.6       0.159      0.0159
      0.6532      -0.845     0.04343         4.5      0.1429     0.01429
      0.7634      -0.942     0.04343         5.8      0.1143     0.01143
      0.8976      -0.537     0.04343         7.9      0.2904     0.02904
        1.38    -0.03977     0.04343          24      0.9125     0.09125
           2       1.827     0.04343         100       67.19       6.719
       2.204       1.975     0.04343         160        94.5        9.45
       2.398       1.838     0.04343         250       68.79       6.879
       2.544       1.458     0.06393         350       28.72       4.228
       2.699       1.125      0.1443         500       13.33       4.428
       5.301     -0.6451     0.04343       2e+05      0.2264     0.02264
