#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.886      -1.886          16   1.903e-10    0.006495
           2      0.1247      0.1247         100      0.6529      0.3399
       2.204      0.3927      0.3927         160      0.8075      0.8313
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.226      -2.226       2e+05   0.0006959    0.002622
