#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.036     0.04343        2.15    0.009204   0.0009204
      0.5563      -1.931     0.04343         3.6     0.01173    0.001173
      0.6532      -1.861     0.04343         4.5     0.01377    0.001377
      0.7634      -1.881     0.04343         5.8     0.01315    0.001315
      0.8976      -1.879     0.04343         7.9     0.01322    0.001322
       1.204      -1.465      0.1077          16     0.03426    0.008498
        1.38      -0.988     0.04343          24      0.1028     0.01028
           2      0.4159     0.05997         100       2.606      0.3598
       2.204      0.8444     0.05735         160       6.989      0.9229
       2.398       0.907      0.1155         250       8.073       2.146
       2.544      0.8095      0.0754         350       6.449        1.12
       5.301      -1.852     0.08028       2e+05     0.01407    0.002601
