#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.128     0.04343        2.15    0.007447   0.0007447
      0.5563      -1.843     0.04343         3.6     0.01436    0.001436
      0.6532      -1.804     0.04343         4.5     0.01569    0.001569
      0.7634      -1.884     0.04343         5.8     0.01306    0.001306
      0.8976       -1.85     0.04343         7.9     0.01413    0.001413
       1.204      -1.187     0.04343          16     0.06498    0.006498
        1.38      -1.102     0.04343          24     0.07905    0.007905
           2      0.2703      0.1302         100       1.864      0.5587
       2.204      0.5968      0.1396         160       3.952        1.27
       5.301      -2.157       0.153       2e+05     0.00696    0.002452
