#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.48     0.04343        2.15     0.03311    0.003311
      0.5563      -1.464     0.04343         3.6     0.03434    0.003434
      0.6532      -1.617     0.04343         4.5     0.02413    0.002413
      0.7634      -1.564     0.04343         5.8     0.02726    0.002726
      0.8976      -1.668     0.04343         7.9     0.02147    0.002147
       1.204     -0.8377     0.04343          16      0.1453     0.01453
        1.38     -0.7791     0.04343          24      0.1663     0.01663
           2      0.6251     0.04343         100       4.218      0.4218
       2.204      0.9283     0.05145         160       8.478       1.004
       2.398      0.8936     0.06676         250       7.828       1.203
       2.544      0.7118      0.1665         350        5.15       1.974
       5.301      -1.509     0.09106       2e+05       0.031      0.0065
