#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.612     0.04343        2.15     0.02443    0.002443
      0.5563       -1.44     0.04343         3.6     0.03632    0.003632
      0.6532      -1.553     0.04343         4.5       0.028      0.0028
      0.7634      -1.657     0.04343         5.8     0.02205    0.002205
      0.8976      -1.652     0.04343         7.9     0.02226    0.002226
       1.204     -0.7144     0.04343          16       0.193      0.0193
        1.38     -0.6562     0.04343          24      0.2207     0.02207
           2      0.4609     0.04992         100        2.89      0.3321
       2.204      0.7831     0.06114         160       6.069      0.8543
       2.398      0.9267      0.1154         250       8.446       2.244
       5.301      -2.032      0.1326       2e+05    0.009291    0.002836
