#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.432     0.04343        2.15      0.3698     0.03698
      0.5563       -1.03     0.04343         3.6     0.09335    0.009335
      0.6532      -1.088     0.04343         4.5      0.0817     0.00817
      0.7634      -1.253     0.04343         5.8     0.05585    0.005585
      0.8976     -0.8551     0.04343         7.9      0.1396     0.01396
       1.204     -0.6558     0.04343          16      0.2209     0.02209
        1.38     -0.5067     0.04343          24      0.3114     0.03114
           2      0.7198     0.04343         100       5.246      0.5246
       2.204       1.055     0.04557         160       11.36       1.192
       2.398       1.161      0.1054         250        14.5       3.516
