#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.632     0.04343        2.15     0.02333    0.002333
      0.5563       -1.67     0.04343         3.6     0.02139    0.002139
      0.6532      -1.828     0.04343         4.5     0.01485    0.001485
      0.7634      -1.755     0.04343         5.8     0.01756    0.001756
      0.8976      -1.975     0.04343         7.9      0.0106     0.00106
       1.204      -1.133      0.1018          16     0.07367     0.01727
        1.38     -0.8914     0.04343          24      0.1284     0.01284
           2      0.1525      0.1061         100       1.421      0.3473
       2.204      0.5155     0.08826         160       3.277       0.666
       5.301      -2.099      0.1573       2e+05    0.007954     0.00288
