#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       -1.41       -1.41          16    0.009529     0.01468
           2     0.07735     0.07735         100   1.792e-05      0.5975
       2.204      0.7736      0.7736         160       2.348       1.795
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.237      -2.237       2e+05   -0.000386    0.003093
