#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.668     0.04343        2.15     0.02148    0.002148
      0.5563      -1.779     0.04343         3.6     0.01665    0.001665
      0.6532      -1.868     0.04343         4.5     0.01356    0.001356
      0.7634      -1.912     0.04343         5.8     0.01224    0.001224
      0.8976       -1.79     0.04343         7.9     0.01621    0.001621
       1.204      -1.216     0.04343          16     0.06084    0.006084
        1.38      -1.218     0.04343          24     0.06059    0.006059
           2      0.2662     0.07504         100       1.846      0.3189
       2.204       0.415      0.1859         160         2.6       1.113
       5.301       -2.23      0.1949       2e+05    0.005883     0.00264
