#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.864     0.04343        2.15      0.1368     0.01368
      0.5563      -1.097     0.04343         3.6        0.08       0.008
      0.6532      -1.124     0.04343         4.5     0.07524    0.007524
      0.7634      -1.247     0.04343         5.8     0.05664    0.005664
      0.8976     -0.8377     0.04343         7.9      0.1453     0.01453
       1.204     -0.4876     0.04343          16      0.3254     0.03254
        1.38     -0.4468     0.04343          24      0.3574     0.03574
           2      0.8929     0.04343         100       7.814      0.7814
       2.204       1.151     0.04343         160       14.17       1.417
       2.398       1.063     0.04343         250       11.55       1.155
       5.301      -1.507     0.08239       2e+05      0.0311      0.0059
