#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.592     0.04343        2.15    0.002559   0.0002559
      0.5563      -2.179     0.04343         3.6    0.006627   0.0006627
      0.6532      -2.018     0.04343         4.5    0.009601   0.0009601
      0.7634      -1.868     0.04343         5.8     0.01356    0.001356
      0.8976      -1.729     0.04343         7.9     0.01865    0.001865
        1.38      -1.231     0.04343          24     0.05877    0.005877
           2     0.01898      0.1477         100       1.045      0.3554
       2.204      0.5073      0.1379         160       3.216       1.021
       2.398      0.9087     0.07595         250       8.104       1.417
       2.544       1.127     0.05355         350       13.41       1.653
       2.699       1.167      0.0527         500        14.7       1.784
       2.929      0.7161      0.1043         850       5.202       1.249
       3.064      0.2833      0.1766        1160        1.92      0.7806
       5.301      -1.388     0.04343       2e+05      0.0409     0.00409
