#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.192     0.04343        2.15    0.006427   0.0006427
      0.5563      -1.768     0.04343         3.6     0.01705    0.001705
      0.6532      -1.701     0.04343         4.5     0.01989    0.001989
      0.7634      -1.624     0.04343         5.8     0.02379    0.002379
      0.8976      -1.733     0.04343         7.9      0.0185     0.00185
       1.204      -1.416      0.1222          16     0.03834     0.01079
        1.38     -0.6275     0.04343          24      0.2358     0.02358
           2      0.3671      0.1163         100       2.329      0.6234
       2.204      0.7961      0.1111         160       6.254         1.6
       2.398      0.8132      0.1921         250       6.505       2.877
       5.301      -1.893     0.09613       2e+05     0.01279    0.002831
