#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.208     0.04343        2.15    0.006194   0.0006194
      0.5563      -1.979     0.04343         3.6      0.0105     0.00105
      0.6532      -1.976     0.04343         4.5     0.01056    0.001056
      0.7634      -2.068     0.04343         5.8    0.008545   0.0008545
      0.8976      -1.958     0.04343         7.9     0.01102    0.001102
       1.204      -1.028     0.04343          16     0.09366    0.009366
        1.38      -1.064     0.04343          24     0.08622    0.008622
           2      0.2122      0.0893         100        1.63      0.3352
       2.204      0.3215      0.1796         160       2.097       0.867
       2.398      0.6168      0.1266         250       4.138       1.206
       5.301      -1.633      0.1193       2e+05      0.0233      0.0064
