#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.888     0.04343        2.15    0.001294   0.0001294
      0.5563      -2.265     0.04343         3.6    0.005435   0.0005435
      0.6532      -2.079     0.04343         4.5    0.008343   0.0008343
      0.7634      -1.892     0.04343         5.8     0.01281    0.001281
      0.8976      -1.829     0.04343         7.9     0.01483    0.001483
       1.204       -1.74      0.1879          16      0.0182    0.007875
        1.38     -0.7635     0.04343          24      0.1724     0.01724
       2.204      0.4407      0.1231         160       2.759      0.7818
       2.398       0.823     0.09657         250       6.652       1.479
       2.544      0.9488     0.07441         350       8.887       1.523
       2.699      0.9629     0.08964         500        9.18       1.895
       3.064      0.1308      0.2116        1160       1.352      0.6585
       5.301      -1.368     0.06175       2e+05      0.0429      0.0061
