#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.304     0.04343        2.15     0.04966    0.004966
      0.5563      -1.401     0.04343         3.6     0.03975    0.003975
      0.6532      -1.545     0.04343         4.5     0.02849    0.002849
      0.7634      -1.492     0.04343         5.8     0.03223    0.003223
      0.8976       -1.76     0.04731         7.9     0.01736    0.001891
        1.38     -0.7647     0.04343          24      0.1719     0.01719
           2      0.3627     0.09908         100       2.305      0.5259
       2.204      0.5688      0.1571         160       3.705        1.34
       2.398       1.001     0.08886         250       10.02        2.05
       2.544      0.7612      0.2081         350       5.771       2.766
       5.301      -2.164      0.1779       2e+05     0.00686     0.00281
