#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.052     0.04343        2.15     0.08872    0.008872
      0.5563      -1.119     0.04343         3.6     0.07602    0.007602
      0.6532      -1.325     0.04343         4.5     0.04734    0.004734
      0.7634      -1.359     0.04343         5.8      0.0438     0.00438
      0.8976      -1.582     0.04343         7.9     0.02616    0.002616
       1.204      -1.128     0.04343          16     0.07449    0.007449
        1.38     -0.9965     0.04343          24      0.1008     0.01008
           2      0.1218      0.1154         100       1.324      0.3518
       2.204      0.4197      0.1289         160       2.628      0.7798
       2.398      0.6979     0.09455         250       4.988       1.086
       2.544      0.4962      0.1884         350       3.135        1.36
       5.301       -2.17       0.182       2e+05    0.006766    0.002836
