#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -3.448     0.04343        2.15   0.0003565   3.565e-05
      0.5563      -2.509     0.04343         3.6    0.003095   0.0003095
      0.6532      -2.406     0.04343         4.5    0.003926   0.0003926
      0.7634      -2.114     0.04343         5.8    0.007687   0.0007687
      0.8976      -1.795     0.04343         7.9     0.01603    0.001603
       1.204      -1.469      0.1121          16     0.03399    0.008776
        1.38       -1.09     0.04343          24     0.08119    0.008119
           2     0.09684       0.181         100        1.25      0.5209
       2.204      0.5259      0.1505         160       3.357       1.163
       5.301      -1.869     0.08355       2e+05     0.01353    0.002603
