#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.172     0.04343        2.15      0.0673     0.00673
      0.5563      -1.278     0.04343         3.6     0.05277    0.005277
      0.6532      -1.452     0.04343         4.5     0.03531    0.003531
      0.7634      -1.434     0.04343         5.8     0.03684    0.003684
      0.8976      -1.516     0.04343         7.9     0.03048    0.003048
        1.38     -0.6786     0.04343          24      0.2096     0.02096
           2      0.7999     0.04343         100       6.308      0.6308
       2.204       1.045     0.05376         160        11.1       1.374
       2.398       1.012     0.06031         250       10.28       1.427
       2.544      0.9034       0.209         350       8.006       3.853
       5.301      -1.654     0.05673       2e+05      0.0222      0.0029
