#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.144     0.04343        2.15    0.007178   0.0007178
      0.5563      -1.812     0.04343         3.6     0.01543    0.001543
      0.6532      -1.768     0.04343         4.5     0.01708    0.001708
      0.7634      -1.901     0.04343         5.8     0.01257    0.001257
      0.8976      -1.886     0.04343         7.9     0.01301    0.001301
       1.204      -1.053     0.04343          16     0.08853    0.008853
        1.38       -1.27     0.04343          24      0.0537     0.00537
           2     0.02577      0.1447         100       1.061      0.3536
       2.204      0.3063      0.1747         160       2.025      0.8144
       5.301       -2.15      0.1496       2e+05    0.007073    0.002436
