#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.608     0.04343        2.15     0.02466    0.002466
      0.5563      -1.544     0.04343         3.6      0.0286     0.00286
      0.6532      -1.675     0.04343         4.5     0.02115    0.002115
      0.7634      -1.671     0.04343         5.8     0.02131    0.002131
      0.8976       -1.75     0.04343         7.9     0.01778    0.001778
       1.204      -1.093     0.05114          16     0.08069    0.009501
        1.38      -1.047     0.07279          24     0.08979     0.01505
           2      0.3876     0.06103         100       2.441      0.3431
       2.204      0.7519     0.05743         160       5.648       0.747
       2.398      0.8171     0.06168         250       6.564      0.9321
       5.301      -1.987      0.1119       2e+05     0.01031    0.002656
