#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.652     0.04343        2.15     0.02228    0.002228
      0.5563      -1.559     0.04343         3.6     0.02758    0.002758
      0.6532      -1.724     0.04343         4.5     0.01886    0.001886
      0.7634      -1.789     0.04343         5.8     0.01625    0.001625
      0.8976      -1.939     0.04343         7.9      0.0115     0.00115
       1.204      -1.105     0.04343          16     0.07861    0.007861
        1.38      -1.024     0.04343          24     0.09461    0.009461
       2.204       0.412      0.1507         160       2.582      0.8959
       2.398       0.554      0.1237         250       3.581        1.02
       5.301      -2.035      0.1185       2e+05    0.009231    0.002519
