#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.928     0.04343        2.15      0.0118     0.00118
      0.5563      -1.738     0.04343         3.6     0.01827    0.001827
      0.6532      -1.746     0.04343         4.5     0.01793    0.001793
      0.7634      -1.866     0.04343         5.8     0.01363    0.001363
      0.8976      -1.843     0.04343         7.9     0.01436    0.001436
       1.204       -0.87     0.04343          16      0.1349     0.01349
        1.38      -1.043     0.04343          24     0.09056    0.009056
           2      0.6338     0.04343         100       4.303      0.4303
       2.204      0.9009     0.05738         160        7.96       1.052
       5.301      -1.686     0.06114       2e+05      0.0206      0.0029
