#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.192     0.04343        2.15    0.006427   0.0006427
      0.5563      -1.854     0.04343         3.6     0.01401    0.001401
      0.6532      -1.831     0.04343         4.5     0.01477    0.001477
      0.7634      -1.903     0.04343         5.8     0.01251    0.001251
      0.8976      -1.769     0.04343         7.9     0.01704    0.001704
       1.204     -0.8972     0.04343          16      0.1267     0.01267
        1.38      -0.997     0.04641          24      0.1007     0.01076
           2      0.3669       0.143         100       2.327      0.7663
       2.204      0.4795      0.1835         160       3.016       1.275
       5.301       -1.75     0.06344       2e+05      0.0178      0.0026
