#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.212     0.04343        2.15     0.06138    0.006138
      0.5563      -1.087     0.04343         3.6     0.08183    0.008183
      0.6532       -1.21     0.04343         4.5     0.06168    0.006168
      0.7634       -1.28     0.04343         5.8     0.05246    0.005246
      0.8976      -1.288     0.04343         7.9     0.05147    0.005147
       1.204     -0.2796     0.04343          16      0.5253     0.05253
        1.38     -0.2211     0.04343          24      0.6011     0.06011
           2      0.9652     0.04343         100       9.231      0.9231
       2.204       1.291     0.04343         160       19.55       1.955
       2.398       1.296     0.04343         250       19.76       1.976
       2.544       1.165     0.04538         350       14.63       1.528
       2.699      0.9226      0.2103         500       8.367       4.052
       2.929      0.4044      0.2058         850       2.537       1.203
       5.301      -1.185     0.04343       2e+05      0.0653     0.00653
