#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.672     0.04343        2.15     0.02128    0.002128
      0.5563      -1.578     0.04343         3.6     0.02643    0.002643
      0.6532      -1.496     0.04343         4.5     0.03193    0.003193
      0.7634      -1.304     0.04343         5.8     0.04971    0.004971
      0.8976      -1.093     0.04343         7.9     0.08078    0.008078
       1.204     -0.8941     0.04343          16      0.1276     0.01276
        1.38     -0.7009     0.04343          24      0.1991     0.01991
           2     0.01912      0.1444         100       1.045      0.3474
       2.398      0.3685      0.2092         250       2.336       1.126
       5.301      -1.942      0.1067       2e+05     0.01143    0.002809
