#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.716     0.04343        2.15     0.01923    0.001923
      0.5563      -1.758     0.04343         3.6     0.01747    0.001747
      0.6532      -1.907     0.04343         4.5     0.01238    0.001238
      0.7634      -1.885     0.04343         5.8     0.01304    0.001304
      0.8976       -1.94     0.04343         7.9     0.01147    0.001147
       1.204       -1.25     0.06812          16     0.05617    0.008811
        1.38      -1.224     0.04343          24     0.05964    0.005964
           2      0.1121      0.1166         100       1.294      0.3477
       2.204      0.1615      0.2169         160        1.45      0.7244
       5.301      -2.072      0.1349       2e+05    0.008466    0.002629
