#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.104     0.04343        2.15       0.787      0.0787
      0.5563     -0.7757     0.04343         3.6      0.1676     0.01676
      0.6532     -0.9367     0.04343         4.5      0.1157     0.01157
      0.7634     -0.9817     0.04343         5.8      0.1043     0.01043
      0.8976     -0.2956     0.04343         7.9      0.5063     0.05063
       1.204     -0.3475     0.04343          16      0.4493     0.04493
        1.38     -0.2645     0.04343          24      0.5439     0.05439
           2       1.129     0.04343         100       13.45       1.345
       2.204       1.531     0.04343         160       33.96       3.396
       2.398       1.314     0.08008         250       20.61       3.801
