#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.428     0.04343        2.15     0.03733    0.003733
      0.5563       -1.52     0.04343         3.6     0.03017    0.003017
      0.6532      -1.594     0.04343         4.5     0.02546    0.002546
      0.7634       -1.65     0.04343         5.8     0.02239    0.002239
      0.8976      -1.481     0.04343         7.9     0.03307    0.003307
       1.204     -0.9901     0.04343          16      0.1023     0.01023
        1.38     -0.9144     0.04343          24      0.1218     0.01218
           2      0.5654     0.04343         100       3.676      0.3676
       2.204      0.8605     0.04822         160       7.253      0.8052
       2.398      0.7652      0.1211         250       5.823       1.623
       2.544      0.7843      0.2153         350       6.085       3.017
       5.301      -1.777     0.06501       2e+05      0.0167      0.0025
