#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.936     0.04343        2.15     0.01159    0.001159
      0.5563      -1.985     0.04343         3.6     0.01036    0.001036
      0.6532      -2.039     0.04343         4.5     0.00914    0.000914
      0.7634      -2.145     0.04343         5.8    0.007167   0.0007167
      0.8976      -1.801     0.04343         7.9      0.0158     0.00158
       1.204      -1.749      0.2034          16     0.01781    0.008343
        1.38      -1.365     0.04343          24     0.04312    0.004312
           2      0.0361      0.1365         100       1.087      0.3415
       2.204      0.2459      0.1922         160       1.762      0.7797
       5.301       -2.03      0.1162       2e+05    0.009341      0.0025
