#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.312     0.04343        2.15    0.004875   0.0004875
      0.5563      -1.898     0.04343         3.6     0.01266    0.001266
      0.6532      -1.799     0.04343         4.5     0.01587    0.001587
      0.7634       -1.69     0.04343         5.8     0.02041    0.002041
      0.8976      -1.692     0.04343         7.9     0.02034    0.002034
       1.204      -1.589      0.1039          16     0.02577    0.006168
        1.38     -0.8468     0.04343          24      0.1423     0.01423
       2.204      0.5835      0.1581         160       3.833       1.396
       2.398      0.7274      0.1807         250       5.338       2.221
       2.544      0.7135      0.1859         350        5.17       2.214
       5.301      -2.003       0.114       2e+05    0.009925    0.002606
