#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.476     0.04343        2.15     0.03342    0.003342
      0.5563      -1.371     0.04343         3.6     0.04259    0.004259
      0.6532      -1.516     0.04343         4.5     0.03051    0.003051
      0.7634      -1.518     0.04343         5.8     0.03035    0.003035
      0.8976      -1.573     0.04343         7.9      0.0267     0.00267
       1.204     -0.6629     0.04343          16      0.2173     0.02173
        1.38     -0.5538     0.04343          24      0.2794     0.02794
           2      0.8769     0.04343         100       7.532      0.7532
       2.204       1.201     0.04343         160       15.89       1.589
       2.398       1.075     0.09344         250       11.89       2.559
       2.544      0.8991      0.1822         350       7.927       3.326
       5.301      -1.374     0.04343       2e+05      0.0423     0.00423
