#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.536     0.04343        2.15    0.002911   0.0002911
      0.5563      -2.319     0.04343         3.6    0.004801   0.0004801
      0.6532      -2.296     0.04343         4.5    0.005058   0.0005058
      0.7634      -2.338     0.04343         5.8    0.004588   0.0004588
      0.8976      -2.408     0.04974         7.9    0.003912    0.000448
       1.204      -1.831      0.1882          16     0.01475    0.006392
        1.38      -1.502     0.05144          24     0.03151    0.003732
           2    -0.04045      0.1948         100      0.9111      0.4086
       2.204      0.3021      0.1699         160       2.005      0.7842
       5.301      -2.199      0.1719       2e+05    0.006331    0.002506
