#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.344     0.04343        2.15     0.04529    0.004529
      0.5563      -1.173     0.04343         3.6     0.06721    0.006721
      0.6532      -1.277     0.04343         4.5      0.0528     0.00528
      0.7634      -1.405     0.04343         5.8     0.03939    0.003939
      0.8976      -1.346     0.04343         7.9     0.04507    0.004507
       1.204     -0.5188     0.04343          16      0.3028     0.03028
        1.38     -0.4836     0.04343          24      0.3284     0.03284
           2      0.6698     0.04343         100       4.675      0.4675
       2.204      0.9664     0.05237         160       9.254       1.116
       2.398        1.11      0.1137         250        12.9       3.376
       2.544      0.8959      0.1737         350       7.868       3.147
       5.301      -1.699     0.05863       2e+05        0.02      0.0027
