#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.5754     0.09656   3.979e-06   1.843e-12     0.09655
     -0.5654     0.07662   4.912e-06   1.843e-12     0.07661
     -0.5554     0.05668   6.156e-06   1.843e-12     0.05667
     -0.5454     0.03675     7.7e-06   1.843e-12     0.03674
     -0.5354     0.01682   9.662e-06   1.843e-12     0.01681
     -0.5254   1.213e-05   1.209e-05   1.843e-12   4.211e-08
     -0.5154    1.46e-05   1.456e-05   1.843e-12   4.289e-08
     -0.5054   1.751e-05   1.746e-05   1.843e-12   4.369e-08
     -0.4954   2.004e-05   1.999e-05   1.843e-12    4.45e-08
     -0.4854   2.328e-05   2.323e-05   1.843e-12   4.533e-08
     -0.4754   2.668e-05   2.664e-05   1.843e-12   4.617e-08
     -0.4654   3.062e-05   3.057e-05   1.843e-12   4.703e-08
     -0.4554   3.438e-05   3.433e-05   1.843e-12   4.791e-08
     -0.4454   3.987e-05   3.982e-05   1.843e-12    4.88e-08
     -0.4354   4.582e-05   4.577e-05   1.843e-12    4.97e-08
     -0.4254   5.203e-05   5.198e-05   1.843e-12   5.063e-08
     -0.4154   5.868e-05   5.863e-05   1.843e-12   5.157e-08
     -0.4054    6.54e-05   6.535e-05   1.843e-12   5.253e-08
     -0.3954   7.226e-05   7.221e-05   1.843e-12    5.35e-08
     -0.3854   7.963e-05   7.958e-05   1.843e-12    5.45e-08
     -0.3754   8.771e-05   8.765e-05   1.843e-12   5.551e-08
     -0.3654   9.734e-05   9.728e-05   1.843e-12   5.654e-08
     -0.3554   0.0001068   0.0001067   1.843e-12   5.759e-08
     -0.3454   0.0001176   0.0001175   1.843e-12   5.867e-08
     -0.3354   0.0001304   0.0001304   1.843e-12   5.976e-08
     -0.3254   0.0001461   0.0001461   1.843e-12   6.087e-08
     -0.3154   0.0001607   0.0001606   1.843e-12     6.2e-08
     -0.3054   0.0001768   0.0001767   1.843e-12   6.315e-08
     -0.2954   0.0001929   0.0001929   1.843e-12   6.433e-08
     -0.2854   0.0002096   0.0002095   1.843e-12   6.552e-08
     -0.2754   0.0002261    0.000226   1.843e-12   6.674e-08
     -0.2654   0.0002437   0.0002437   1.843e-12   6.798e-08
     -0.2554   0.0002626   0.0002625   1.843e-12   6.924e-08
     -0.2454   0.0002821   0.0002821   1.843e-12   7.053e-08
     -0.2354    0.000303   0.0003029   1.843e-12   7.184e-08
     -0.2254   0.0003253   0.0003253   1.843e-12   7.318e-08
     -0.2154   0.0003483   0.0003482   1.843e-12   7.454e-08
     -0.2054   0.0003702   0.0003702   1.843e-12   7.592e-08
     -0.1954   0.0003941    0.000394   1.843e-12   7.734e-08
     -0.1854   0.0004197   0.0004196   1.843e-12   7.877e-08
     -0.1754   0.0004458   0.0004457   1.843e-12   8.024e-08
     -0.1654   0.0004731    0.000473   1.843e-12   8.173e-08
     -0.1554   0.0005025   0.0005024   1.843e-12   8.325e-08
     -0.1454   0.0005361    0.000536   1.843e-12    8.48e-08
     -0.1354   0.0005699   0.0005698   1.843e-12   8.637e-08
     -0.1254   0.0006052   0.0006051   1.843e-12   8.798e-08
     -0.1154   0.0006434   0.0006433   1.843e-12   8.962e-08
     -0.1054   0.0006809   0.0006808   1.843e-12   9.128e-08
    -0.09536   0.0007202   0.0007201   1.843e-12   9.298e-08
    -0.08536   0.0007599   0.0007598   1.843e-12   9.471e-08
    -0.07536   0.0008049   0.0008048   1.843e-12   9.647e-08
    -0.06536   0.0008772   0.0008771   1.843e-12   9.826e-08
    -0.05536   0.0009378   0.0009377   1.843e-12   1.001e-07
    -0.04536    0.001013    0.001013   1.843e-12   1.019e-07
    -0.03536    0.001119    0.001119   1.843e-12   1.038e-07
    -0.02536    0.001235    0.001235   1.843e-12   1.058e-07
    -0.01536    0.001357    0.001357   1.843e-12   1.077e-07
   -0.005361    0.001481    0.001481   1.843e-12   1.097e-07
    0.004639    0.001622    0.001622   1.843e-12   1.118e-07
     0.01464     0.00178     0.00178   1.843e-12   1.139e-07
     0.02464    0.001944    0.001944   1.843e-12    1.16e-07
     0.03464    0.002117    0.002117   1.843e-12   1.181e-07
     0.04464    0.002297    0.002297   1.843e-12   1.203e-07
     0.05464    0.002473    0.002473   1.843e-12   1.226e-07
     0.06464    0.002608    0.002608   1.843e-12   1.248e-07
     0.07464    0.002782    0.002782   1.843e-12   1.272e-07
     0.08464    0.002943    0.002943   1.843e-12   1.295e-07
     0.09464    0.003062    0.003062   1.843e-12   1.319e-07
      0.1046    0.003178    0.003178   1.843e-12   1.344e-07
      0.1146    0.003303    0.003303   1.843e-12   1.369e-07
      0.1246    0.003433    0.003433   1.843e-12   1.394e-07
      0.1346    0.003558    0.003558   1.843e-12    1.42e-07
      0.1446    0.003665    0.003665   1.843e-12   1.447e-07
      0.1546    0.003781    0.003781   1.843e-12   1.474e-07
      0.1646    0.003904    0.003904   1.843e-12   1.501e-07
      0.1746    0.004035    0.004035   1.843e-12   1.529e-07
      0.1846    0.004183    0.004183   1.843e-12   1.557e-07
      0.1946    0.004333    0.004333   1.843e-12   1.586e-07
      0.2046    0.004472    0.004472   1.843e-12   1.616e-07
      0.2146    0.004612    0.004611   1.843e-12   1.646e-07
      0.2246    0.004766    0.004766   1.843e-12   1.676e-07
      0.2346     0.00493    0.004929   1.843e-12   1.708e-07
      0.2446    0.005084    0.005083   1.843e-12   1.739e-07
      0.2546    0.005243    0.005243   1.843e-12   1.772e-07
      0.2646      0.0054    0.005399   1.843e-12   1.805e-07
      0.2746    0.005569    0.005569   1.843e-12   1.838e-07
      0.2846    0.005722    0.005722   1.843e-12   1.872e-07
      0.2946    0.005921    0.005921   1.843e-12   1.907e-07
      0.3046    0.006122    0.006122   1.843e-12   1.943e-07
      0.3146    0.006337    0.006337   1.843e-12   1.979e-07
      0.3246    0.006542    0.006542   1.843e-12   2.016e-07
      0.3346    0.006721    0.006721   1.843e-12   2.053e-07
      0.3446    0.006947    0.006946   1.843e-12   2.091e-07
      0.3546    0.007172    0.007172   1.843e-12    2.13e-07
      0.3646     0.00738     0.00738   1.843e-12    2.17e-07
      0.3746    0.007601    0.007601   1.843e-12    2.21e-07
      0.3846    0.007835    0.007835   1.843e-12   2.251e-07
      0.3946    0.008019    0.008019   1.843e-12   2.293e-07
      0.4046    0.008246    0.008234   1.843e-12   1.164e-05
      0.4146    0.008492    0.008459   1.843e-12   3.277e-05
      0.4246    0.008673    0.008621   1.843e-12   5.224e-05
      0.4346    0.008852    0.008781   1.843e-12   7.114e-05
      0.4446    0.009016    0.008926   1.843e-12    9.07e-05
      0.4546    0.009188    0.009077   1.843e-12   0.0001109
      0.4646    0.009403    0.009274   1.843e-12   0.0001288
      0.4746    0.009567    0.009424   1.843e-12   0.0001425
      0.4846    0.009732     0.00958   1.843e-12    0.000152
      0.4946    0.009902    0.009745   1.843e-12   0.0001569
      0.5046     0.01002    0.009863   1.843e-12   0.0001542
      0.5146     0.01015    0.009997   1.843e-12   0.0001538
      0.5246     0.01033     0.01018   1.843e-12   0.0001577
      0.5346      0.0105     0.01034   1.843e-12   0.0001632
      0.5446     0.01071     0.01054   1.843e-12   0.0001691
      0.5546     0.01088     0.01071   1.843e-12   0.0001746
      0.5646     0.01107      0.0109   1.843e-12   0.0001787
      0.5746     0.01128      0.0111   1.843e-12     0.00018
      0.5846     0.01152     0.01134   1.843e-12   0.0001787
      0.5946     0.01174     0.01156   1.843e-12   0.0001777
      0.6046     0.01194     0.01176   1.843e-12   0.0001789
      0.6146     0.01206     0.01188   1.843e-12   0.0001818
      0.6246     0.01216     0.01198   1.843e-12   0.0001853
      0.6346     0.01235     0.01216   1.843e-12   0.0001892
      0.6446     0.01242     0.01223   1.843e-12   0.0001946
      0.6546     0.01251     0.01231   1.843e-12    0.000202
      0.6646     0.01254     0.01233   1.843e-12    0.000211
      0.6746     0.01253     0.01231   1.843e-12   0.0002211
      0.6846     0.01251     0.01227   1.843e-12   0.0002322
      0.6946     0.01241     0.01216   1.843e-12   0.0002442
      0.7046     0.01228     0.01202   1.843e-12    0.000257
      0.7146     0.01202     0.01175   1.843e-12   0.0002706
      0.7246     0.01178      0.0115   1.843e-12   0.0002851
      0.7346     0.01154     0.01124   1.843e-12   0.0003007
      0.7446     0.01122     0.01091   1.843e-12   0.0003177
      0.7546     0.01085     0.01051   1.843e-12   0.0003368
      0.7646     0.01048     0.01012   1.843e-12   0.0003578
      0.7746     0.01023    0.009849   1.843e-12   0.0003793
      0.7846    0.009942    0.009542   1.843e-12   0.0004008
      0.7946    0.009735    0.009312   1.843e-12   0.0004229
      0.8046    0.009509    0.009063   1.843e-12   0.0004461
      0.8146     0.01157    0.008806    0.002296   0.0004712
      0.8246     0.01134    0.008521    0.002321   0.0004995
      0.8346      0.0111    0.008211    0.002351   0.0005334
      0.8446     0.01095    0.007978    0.002388   0.0005796
      0.8546     0.01081    0.007711    0.002436   0.0006623
      0.8646     0.01086    0.007441    0.002496   0.0009194
      0.8746     0.01342    0.007307     0.00257    0.003542
      0.8846      0.0137    0.007257     0.00266    0.003783
      0.8946     0.01381    0.007179    0.002768    0.003867
      0.9046     0.01384     0.00702    0.002897    0.003924
      0.9146     0.01387    0.006855    0.003048    0.003971
      0.9246     0.01385     0.00661    0.003224    0.004014
      0.9346     0.01382    0.006341    0.003426    0.004055
      0.9446     0.01386    0.006106    0.003657    0.004096
      0.9546       0.014    0.005944    0.003918    0.004136
      0.9646      0.0142    0.005815    0.004212    0.004173
      0.9746     0.01444    0.005698    0.004541    0.004203
      0.9846     0.01471    0.005601    0.004908      0.0042
      0.9946      0.0148    0.005455    0.005313     0.00403
       1.005     0.01255    0.005294    0.005759      0.0015
       1.015      0.0127    0.005088    0.006248    0.001362
       1.025     0.01303    0.004854    0.006781    0.001391
       1.035     0.01347    0.004652    0.007358    0.001461
       1.045     0.01399    0.004457    0.007977    0.001558
       1.055     0.01461     0.00429    0.008634    0.001689
       1.065     0.01536    0.004144    0.009328    0.001885
       1.075     0.01633    0.004005     0.01005    0.002274
       1.085     0.01726    0.003861      0.0108    0.002598
       1.095     0.01821    0.003712     0.01156    0.002938
