#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.344     0.04343        2.15    0.004529   0.0004529
      0.5563      -1.875     0.04343         3.6     0.01335    0.001335
      0.6532      -1.756     0.04343         4.5     0.01753    0.001753
      0.7634       -1.77     0.04343         5.8     0.01698    0.001698
      0.8976      -1.805     0.04343         7.9     0.01565    0.001565
       1.204      -1.212     0.04343          16     0.06131    0.006131
        1.38     -0.7975     0.04343          24      0.1594     0.01594
           2      0.2761     0.08269         100       1.889      0.3596
       2.204      0.5034      0.1017         160       3.187      0.7465
       2.398      0.9124     0.05793         250       8.174        1.09
       2.544      0.9422     0.08917         350       8.754       1.797
       2.699       0.899     0.07875         500       7.926       1.437
       3.064      0.1049      0.1763        1160       1.273      0.5168
       5.301      -1.759     0.06739       2e+05      0.0174      0.0027
