#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.316     0.04343        2.15     0.04831    0.004831
      0.5563      -1.227     0.04343         3.6     0.05934    0.005934
      0.6532      -1.277     0.04343         4.5     0.05287    0.005287
      0.7634      -1.403     0.04343         5.8     0.03956    0.003956
      0.8976      -1.304     0.04343         7.9     0.04963    0.004963
        1.38     -0.4546     0.04343          24      0.3511     0.03511
           2      0.7229      0.1387         100       5.283       1.687
       2.204      0.8389      0.1115         160       6.901       1.772
       2.398       1.086     0.06701         250       12.18        1.88
       5.301       -1.19     0.08135       2e+05      0.0646      0.0121
