#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.468     0.04343        2.15    0.003404   0.0003404
      0.5563      -2.228     0.04343         3.6    0.005909   0.0005909
      0.6532      -2.099     0.04343         4.5    0.007964   0.0007964
      0.7634      -1.946     0.04343         5.8     0.01133    0.001133
      0.8976      -1.851     0.04343         7.9      0.0141     0.00141
       1.204      -1.547      0.1592          16     0.02835     0.01039
        1.38     -0.9594     0.05379          24      0.1098      0.0136
       2.204      0.8615       0.155         160        7.27       2.595
       2.398       1.202      0.0919         250       15.91       3.368
       2.699      0.9723      0.1126         500       9.381       2.432
       2.929      0.7215       0.131         850       5.267       1.588
