#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.38     0.04343        2.15     0.04169    0.004169
      0.5563      -1.468     0.04343         3.6     0.03402    0.003402
      0.6532      -1.598     0.04343         4.5     0.02525    0.002525
      0.7634       -1.73     0.04343         5.8     0.01863    0.001863
      0.8976      -1.751     0.04343         7.9     0.01776    0.001776
       1.204      -1.286     0.08565          16     0.05182     0.01022
        1.38      -1.392     0.04718          24     0.04058    0.004408
           2      0.2127     0.08386         100       1.632      0.3151
       2.204        0.58     0.08135         160       3.802      0.7121
       5.301      -2.114       0.138       2e+05      0.0077    0.002447
