#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.508     0.04343        2.15    0.003105   0.0003105
      0.5563      -2.171     0.04343         3.6     0.00674    0.000674
      0.6532      -2.055     0.04343         4.5    0.008816   0.0008816
      0.7634      -2.025     0.04343         5.8    0.009438   0.0009438
      0.8976      -2.018     0.04343         7.9    0.009595   0.0009595
       1.204      -1.357     0.06735          16     0.04398     0.00682
        1.38     -0.7701     0.04343          24      0.1698     0.01698
           2      0.2354     0.08863         100       1.719      0.3509
       2.204      0.6063     0.09407         160       4.039      0.8749
       2.398      0.8178      0.1305         250       6.573       1.974
       5.301      -1.836     0.08626       2e+05      0.0146      0.0029
