#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.636     0.04343        2.15      0.2312     0.02312
      0.5563     -0.9606     0.04343         3.6      0.1095     0.01095
      0.6532      -1.116     0.04343         4.5     0.07658    0.007658
      0.7634      -1.098     0.04343         5.8     0.07982    0.007982
      0.8976     -0.4991     0.04343         7.9      0.3169     0.03169
       1.204     -0.4473     0.04343          16       0.357      0.0357
        1.38     -0.0236     0.04343          24      0.9471     0.09471
           2       1.252     0.04343         100       17.87       1.787
       2.204       1.203     0.04343         160       15.95       1.595
       2.398      0.8259     0.09463         250       6.697       1.459
