#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.768      -1.768          16   1.903e-10    0.008521
           2    -0.05879    -0.05879         100      0.1731      0.3501
       2.204      0.4518      0.4518         160       1.147      0.8413
       2.398      0.7897      0.7897         250       0.968       2.597
       2.544      0.9605      0.9605         350       2.954       3.088
       2.699        10.3        10.3         500         -99       1e+10
       2.929      0.4999      0.4999         850      0.8895       1.136
       3.064      0.2428      0.2428        1160      0.2553      0.7469
