#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.76     0.04343        2.15    0.001738   0.0001738
      0.5563      -2.337     0.04343         3.6    0.004598   0.0004598
      0.6532      -2.192     0.04343         4.5    0.006426   0.0006426
      0.7634      -2.083     0.04343         5.8    0.008266   0.0008266
      0.8976      -1.934     0.04343         7.9     0.01164    0.001164
        1.38       -1.33     0.04343          24     0.04673    0.004673
       2.398      0.7457       0.132         250       5.568       1.692
       2.544      0.7364      0.1644         350        5.45       2.062
       2.929      0.4535      0.2147         850       2.841       1.405
       5.301      -1.582     0.08785       2e+05      0.0262      0.0053
