#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.452     0.04343        2.15     0.03532    0.003532
      0.5563      -1.388     0.04343         3.6     0.04088    0.004088
      0.6532      -1.497     0.04343         4.5     0.03183    0.003183
      0.7634      -1.451     0.04343         5.8     0.03541    0.003541
      0.8976      -1.477     0.04343         7.9     0.03334    0.003334
       1.204     -0.8665     0.04343          16       0.136      0.0136
        1.38     -0.7924     0.04343          24      0.1613     0.01613
           2      0.6985     0.04343         100       4.994      0.4994
       2.204      0.9537     0.07349         160       8.989       1.521
       2.398      0.9402     0.08639         250       8.713       1.733
       5.301      -1.717     0.06333       2e+05      0.0192      0.0028
