#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.848     0.04343        2.15     0.01419    0.001419
      0.5563      -1.646     0.04343         3.6     0.02258    0.002258
      0.6532      -1.589     0.04343         4.5     0.02576    0.002576
      0.7634       -1.66     0.04343         5.8     0.02189    0.002189
      0.8976      -1.699     0.04343         7.9     0.01998    0.001998
       1.204     -0.9496     0.04343          16      0.1123     0.01123
        1.38     -0.9245     0.04343          24       0.119      0.0119
           2      0.7349     0.04343         100       5.431      0.5431
       2.204       1.021     0.04343         160       10.49       1.049
       2.398       1.139     0.04343         250       13.76       1.376
       2.544       1.048     0.07117         350       11.16       1.829
       2.699      0.8835      0.1069         500       7.647       1.882
       3.064      0.1863      0.1867        1160       1.536      0.6602
       5.301      -1.449     0.07442       2e+05      0.0356      0.0061
