#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.928     0.04343        2.15       0.118      0.0118
      0.5563     -0.9535     0.04343         3.6      0.1113     0.01113
      0.6532      -1.111     0.04343         4.5     0.07748    0.007748
      0.7634      -1.164     0.04343         5.8     0.06862    0.006862
      0.8976      -1.322     0.04343         7.9     0.04765    0.004765
       1.204     -0.5272     0.04343          16       0.297      0.0297
        1.38     -0.4135     0.04343          24      0.3859     0.03859
           2      0.4744     0.06339         100       2.981      0.4351
       2.204      0.9446     0.04343         160       8.803      0.8803
       2.398        1.15     0.06284         250       14.14       2.046
       2.544      0.8712      0.1115         350       7.433       1.908
       2.699       1.067      0.1016         500       11.67        2.73
       3.064       0.098      0.2089        1160       1.253      0.6027
       5.301      -1.887     0.08314       2e+05     0.01297    0.002483
