#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.472     0.04343        2.15     0.03373    0.003373
      0.5563       -1.43     0.04343         3.6     0.03712    0.003712
      0.6532      -1.601     0.04343         4.5     0.02508    0.002508
      0.7634      -1.594     0.04343         5.8     0.02544    0.002544
      0.8976      -1.674     0.04343         7.9     0.02119    0.002119
       1.204     -0.8748     0.04343          16      0.1334     0.01334
        1.38     -0.8459     0.04343          24      0.1426     0.01426
           2      0.2736     0.09629         100       1.878      0.4163
       2.204      0.6729      0.1088         160       4.708        1.18
       2.398      0.6822      0.2141         250        4.81       2.371
       5.301       -1.93     0.09034       2e+05     0.01174    0.002442
