#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.576     0.04343        2.15     0.02655    0.002655
      0.5563      -1.263     0.04343         3.6      0.0546     0.00546
      0.6532      -1.223     0.04343         4.5      0.0599     0.00599
      0.7634      -1.308     0.04343         5.8     0.04918    0.004918
      0.8976      -1.387     0.04343         7.9       0.041      0.0041
       1.204     -0.8941     0.04343          16      0.1276     0.01276
        1.38     -0.6447     0.04343          24      0.2266     0.02266
           2      0.6412     0.04343         100       4.378      0.4378
       2.204      0.9505     0.04412         160       8.922      0.9063
       2.398       1.068     0.07766         250       11.69       2.091
       2.544       1.121     0.08505         350       13.21       2.588
       2.699      0.7784      0.2015         500       6.004       2.786
       5.301      -1.498     0.08877       2e+05      0.0318      0.0065
