#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -0.64     0.04343        2.15      0.2291     0.02291
      0.5563     -0.7918     0.04343         3.6      0.1615     0.01615
      0.6532     -0.8921     0.04343         4.5      0.1282     0.01282
      0.7634     -0.9397     0.04343         5.8      0.1149     0.01149
      0.8976     -0.7978     0.04343         7.9      0.1593     0.01593
       1.204     -0.5396     0.04343          16      0.2887     0.02887
        1.38     -0.4307     0.04343          24      0.3709     0.03709
           2       1.086     0.04343         100       12.18       1.218
       2.204       1.333     0.04343         160       21.53       2.153
       2.398       1.227     0.04343         250       16.86       1.686
       2.544      0.9727     0.05988         350        9.39       1.295
       2.699      0.6785      0.1915         500       4.769       2.103
       5.301      -1.101     0.04343       2e+05      0.0792     0.00792
