#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.012     0.04343        2.15    0.009727   0.0009727
      0.5563      -1.789     0.04343         3.6     0.01626    0.001626
      0.6532      -1.791     0.04343         4.5     0.01617    0.001617
      0.7634      -1.793     0.04343         5.8     0.01611    0.001611
      0.8976      -1.741     0.04343         7.9     0.01815    0.001815
       1.204     -0.9382     0.04343          16      0.1153     0.01153
        1.38      -1.014     0.04343          24     0.09676    0.009676
           2      0.3463     0.07652         100        2.22      0.3911
       2.204      0.4771      0.1189         160           3      0.8213
       2.398      0.5064      0.1465         250       3.209       1.083
       5.301      -1.975      0.1121       2e+05      0.0106    0.002737
