#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.128     0.04343        2.15    0.007447   0.0007447
      0.5563      -1.943     0.04343         3.6     0.01139    0.001139
      0.6532      -1.921     0.04343         4.5       0.012      0.0012
      0.7634      -1.934     0.04343         5.8     0.01165    0.001165
      0.8976      -2.021     0.04343         7.9     0.00952    0.000952
       1.204       -1.72      0.1269          16     0.01905    0.005567
        1.38     -0.9255     0.04343          24      0.1187     0.01187
           2      0.1313      0.1111         100       1.353      0.3461
       2.204      0.6072     0.08923         160       4.048      0.8317
       2.398      0.7017      0.1344         250       5.032       1.557
