#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.304     0.04343        2.15     0.04966    0.004966
      0.5563      -1.353     0.04343         3.6      0.0444     0.00444
      0.6532      -1.549     0.04343         4.5     0.02825    0.002825
      0.7634      -1.588     0.04343         5.8     0.02582    0.002582
      0.8976      -1.755     0.04343         7.9     0.01756    0.001756
       1.204      -1.314     0.05604          16     0.04855    0.006265
        1.38      -1.153     0.04343          24      0.0703     0.00703
           2      0.2817     0.07211         100       1.913      0.3176
       2.204      0.4691      0.1264         160       2.945      0.8572
       5.301      -1.889     0.08659       2e+05     0.01291    0.002574
