#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.652     0.04343        2.15     0.02228    0.002228
      0.5563      -1.668     0.04343         3.6     0.02146    0.002146
      0.6532      -1.826     0.04343         4.5     0.01492    0.001492
      0.7634      -1.777     0.04343         5.8     0.01672    0.001672
      0.8976      -1.864     0.04343         7.9     0.01367    0.001367
       1.204      -1.105     0.04343          16     0.07849    0.007849
        1.38     -0.9281     0.04343          24       0.118      0.0118
           2      0.3678     0.05946         100       2.332      0.3193
       2.204      0.5707     0.08442         160       3.721      0.7233
       5.301      -1.833     0.07681       2e+05      0.0147      0.0026
