#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.38     0.04343        2.15    0.004169   0.0004169
      0.5563      -1.978     0.04343         3.6     0.01053    0.001053
      0.6532      -1.838     0.04343         4.5     0.01452    0.001452
      0.7634      -1.682     0.04343         5.8     0.02079    0.002079
      0.8976      -1.618     0.04343         7.9     0.02411    0.002411
        1.38      -1.275     0.06362          24     0.05307    0.007774
           2       0.152      0.1054         100       1.419      0.3444
       2.204      0.5907     0.08417         160       3.897      0.7552
       2.398       1.128     0.04343         250       13.43       1.343
       2.544       1.186     0.04912         350       15.34       1.735
       2.699       1.159     0.05919         500       14.41       1.963
       2.929      0.6818      0.1049         850       4.806       1.161
       3.064      0.4654     0.07981        1160        2.92      0.5366
       5.301      -1.491     0.04343       2e+05      0.0323     0.00323
