#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.392     0.04343        2.15     0.04055    0.004055
      0.5563      -1.449     0.04343         3.6     0.03559    0.003559
      0.6532      -1.538     0.04343         4.5     0.02895    0.002895
      0.7634      -1.558     0.04343         5.8     0.02765    0.002765
      0.8976       -1.44     0.04343         7.9     0.03627    0.003627
       1.204     -0.9582     0.04343          16      0.1101     0.01101
        1.38     -0.8085     0.04343          24      0.1554     0.01554
           2      0.6953     0.04343         100       4.958      0.4958
       2.204      0.7953     0.04671         160       6.242      0.6714
       2.398      0.9521     0.08625         250       8.955       1.778
       5.301      -1.839     0.07488       2e+05      0.0145      0.0025
