#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       7.301       7.301          16         -99       1e+07
           2      0.5237      0.5237         100       1.537      0.9014
       2.204      0.8888      0.8888         160      0.2125       3.765
       2.398       1.026       1.026         250    0.000178        5.31
       2.544       1.283       1.283         350   2.905e-07       9.597
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850   5.194e-42       1e+10
       3.064      0.7451      0.7451        1160       1.601        1.98
       5.301      -1.965      -1.965       2e+05    0.004735     0.00305
