#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.432     0.04343        2.15    0.003698   0.0003698
      0.5563      -2.034     0.04343         3.6    0.009251   0.0009251
      0.6532      -2.035     0.04343         4.5    0.009218   0.0009218
      0.7634      -2.106     0.04343         5.8    0.007836   0.0007836
      0.8976       -2.09     0.04343         7.9    0.008135   0.0008135
       1.204      -1.547      0.1106          16     0.02841    0.007235
        1.38      -1.534     0.07213          24     0.02925    0.004858
           2      0.1368      0.1108         100        1.37      0.3496
       2.204      0.4467     0.09991         160       2.797      0.6435
       2.398      0.4709      0.1443         250       2.957      0.9824
