#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.052     0.04343        2.15    0.008872   0.0008872
      0.5563      -1.805     0.04343         3.6     0.01566    0.001566
      0.6532      -1.898     0.04343         4.5     0.01264    0.001264
      0.7634      -1.955     0.04343         5.8     0.01108    0.001108
      0.8976       -1.92     0.04343         7.9     0.01203    0.001203
       1.204     -0.9412     0.04343          16      0.1145     0.01145
        1.38     -0.8671     0.04343          24      0.1358     0.01358
           2      0.3853     0.07975         100       2.428      0.4458
       2.204      0.7595     0.06984         160       5.748      0.9243
       2.398       0.411        0.21         250       2.576       1.246
       5.301      -2.039      0.1202       2e+05    0.009137    0.002529
