#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.548     0.04343        2.15    0.002831   0.0002831
      0.5563      -2.163     0.04343         3.6    0.006874   0.0006874
      0.6532      -2.089     0.04343         4.5    0.008142   0.0008142
      0.7634      -2.025     0.04343         5.8    0.009438   0.0009438
      0.8976      -2.169     0.04343         7.9     0.00678    0.000678
       1.204      -1.871      0.1806          16     0.01346    0.005598
        1.38      -1.049     0.04343          24     0.08934    0.008934
           2      0.1087      0.1249         100       1.284      0.3693
       2.398      0.5313      0.2113         250       3.399       1.653
       5.301      -2.144      0.1461       2e+05    0.007185    0.002417
