#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.767      -1.767          16   1.903e-10     0.00855
           2    -0.03292    -0.03292         100   1.792e-05      0.4635
       2.204      0.5763      0.5763         160       1.132       1.319
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301        -2.3        -2.3       2e+05  -0.0002793    0.002644
