#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.856     0.04343        2.15     0.01393    0.001393
      0.5563      -1.854     0.04343         3.6     0.01399    0.001399
      0.6532      -1.978     0.04343         4.5     0.01053    0.001053
      0.7634      -1.994     0.04343         5.8     0.01013    0.001013
      0.8976      -2.071     0.04343         7.9    0.008491   0.0008491
       1.204      -1.215     0.05442          16     0.06093    0.007635
        1.38      -1.071     0.04343          24     0.08492    0.008492
           2      0.2509     0.07991         100       1.782      0.3279
       2.204       0.412      0.1483         160       2.583      0.8818
       2.398      0.4643       0.178         250       2.913       1.194
