#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.336     0.04343        2.15     0.04613    0.004613
      0.5563      -1.163     0.04343         3.6     0.06863    0.006863
      0.6532      -1.316     0.04343         4.5     0.04833    0.004833
      0.7634       -1.36     0.04343         5.8     0.04369    0.004369
      0.8976      -1.517     0.04343         7.9     0.03038    0.003038
        1.38     -0.7455     0.04343          24      0.1797     0.01797
           2      0.5193     0.05477         100       3.306      0.4169
       2.204      0.8708     0.08628         160       7.427       1.475
       2.398      0.9868      0.1937         250       9.701       4.326
       5.301      -1.916      0.1026       2e+05     0.01214    0.002867
