#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.352     0.04343        2.15     0.04446    0.004446
      0.5563      -1.404     0.04343         3.6     0.03949    0.003949
      0.6532       -1.59     0.04343         4.5     0.02572    0.002572
      0.7634      -1.576     0.04343         5.8     0.02653    0.002653
      0.8976      -1.727     0.04343         7.9     0.01877    0.001877
       1.204     -0.9578     0.04343          16      0.1102     0.01102
        1.38      -0.945     0.04343          24      0.1135     0.01135
           2      0.1182      0.1629         100       1.313      0.4925
       2.204      0.6118       0.134         160       4.091       1.263
       2.398      0.9556      0.1689         250       9.027        3.51
       5.301      -2.134      0.1467       2e+05    0.007346    0.002481
