#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.956     0.04343        2.15     0.01107    0.001107
      0.5563      -1.649     0.04343         3.6     0.02244    0.002244
      0.6532       -1.63     0.04343         4.5     0.02344    0.002344
      0.7634      -1.741     0.04343         5.8     0.01817    0.001817
      0.8976      -1.735     0.04343         7.9     0.01842    0.001842
        1.38      -1.077     0.04343          24     0.08377    0.008377
           2      0.2187      0.1163         100       1.655      0.4432
       2.204      0.7942     0.06288         160       6.226      0.9014
       2.398      0.7954      0.1418         250       6.244       2.038
       5.301      -1.624     0.05431       2e+05     0.02376    0.002971
